# {"t_start": 1553045132.1105466, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,251.43665
-500.0,500,252.03391
-500.0,500,252.450036
-500.0,500,252.968869
-500.0,500,253.45103
-500.0,500,254.400968
-500.0,500,255.164272
-500.0,500,256.125356
-500.0,500,256.880746
-500.0,500,257.80069
-500.0,500,258.520468
-500.0,500,259.350419
-500.0,500,260.010374
-500.0,500,260.848315
-500.0,500,261.450033
-500.0,500,262.011774
-500.0,500,262.450065
-500.0,500,263.034113
-500.0,500,263.488246
-500.0,500,263.910058
-500.0,500,264.486546
-500.0,500,264.929188
-500.0,500,265.450463
-500.0,500,265.835246
-500.0,500,266.335976
-500.0,500,266.750139
-500.0,500,267.284332
-500.0,500,267.685913
-500.0,500,268.209511
-500.0,500,268.618222
-500.0,500,269.092126
-500.0,500,269.452407
-500.0,500,269.964113
-500.0,500,270.365356
-500.0,500,270.936675
-500.0,500,271.402643
-500.0,500,271.940399
-500.0,500,272.339957
-500.0,500,272.865004
-500.0,500,273.305671
-500.0,500,274.252781
-500.0,500,275.008531
-500.0,500,275.97955
-500.0,500,276.736018
-500.0,500,277.620891
-500.0,500,278.238914
-500.0,500,279.002373
-500.0,500,279.631507
-500.0,500,280.486997
-500.0,500,281.150595
-500.0,500,281.71768
-500.0,500,282.104437
-500.0,500,282.620579
-500.0,500,283.018985
-500.0,500,283.521217
-500.0,500,283.908821
-500.0,500,284.405257
-500.0,500,284.794281
-500.0,500,285.350751
-500.0,500,285.733916
-500.0,500,286.200173
-500.0,500,286.557528
-500.0,500,286.915372
-500.0,500,287.417562
-500.0,500,287.800561
-500.0,500,288.312492
-478.0,479,288.684569
-500.0,500,289.183225
-500.0,500,289.633874
-500.0,500,290.19995
-394.0,395,290.551814
-500.0,500,291.074689
-500.0,500,291.486218
-500.0,500,292.06317
-500.0,500,292.510491
-500.0,500,293.021696
-500.0,500,293.482231
-500.0,500,294.471111
-500.0,500,295.232948
-500.0,500,296.207178
-500.0,500,297.002814
-500.0,500,297.900452
-500.0,500,298.550335
-500.0,500,299.452099
-500.0,500,300.14444
-500.0,500,300.984252
-500.0,500,301.567534
-500.0,500,302.155821
-500.0,500,302.575812
-500.0,500,303.11024
-500.0,500,303.526087
-500.0,500,304.032612
-500.0,500,304.417559
-500.0,500,304.825624
-500.0,500,305.382114
-500.0,500,305.799051
-500.0,500,306.310196
-500.0,500,306.702378
-500.0,500,307.210137
-461.0,462,307.609704
-500.0,500,308.145047
-500.0,500,308.534037
-500.0,500,309.03516
-500.0,500,309.376618
-500.0,500,309.87992
-500.0,500,310.325685
-500.0,500,310.927934
-500.0,500,311.380728
-500.0,500,311.933619
-500.0,500,312.375279
-500.0,500,312.932955
-500.0,500,313.352404
-500.0,500,314.321929
-500.0,500,315.146868
-500.0,500,316.229136
-489.0,490,317.079676
-490.0,491,318.016208
-500.0,500,318.704519
-500.0,500,319.547783
-500.0,500,320.18059
-500.0,500,321.040344
-385.0,386,321.518138
-458.0,459,321.912681
-500.0,500,322.4101
-367.0,368,322.706287
-486.0,487,323.296283
-362.0,363,323.613551
-339.0,340,323.914177
-497.0,498,324.493354
-359.0,360,324.787767
-500.0,500,325.334428
-500.0,500,325.746446
-500.0,500,326.250374
-333.0,334,326.497843
-392.0,393,326.779655
-265.0,266,327.084793
-215.0,216,327.245239
-500.0,500,327.634578
-325.0,326,327.995717
-314.0,315,328.217252
-500.0,500,328.671782
-482.0,483,328.992409
-186.0,187,329.123392
-442.0,443,329.579913
-497.0,498,330.013232
-500.0,500,330.560846
-206.0,207,330.743063
-331.0,332,331.029774
-317.0,318,331.300162
-434.0,435,331.768405
-335.0,336,332.050605
-465.0,466,332.551686
-289.0,290,332.800068
-247.0,248,332.995587
-337.0,338,333.408313
-432.0,433,334.105197
-304.0,305,334.591317
-396.0,397,335.478964
-336.0,337,336.065287
-259.0,260,336.468021
-204.0,205,336.830696
-327.0,328,337.542866
-190.0,191,337.775897
-223.0,224,338.066168
-271.0,272,338.435068
-500.0,500,339.381259
-358.0,359,339.867187
-238.0,239,340.260265
-246.0,247,340.860015
-500.0,500,341.605842
-316.0,317,341.933483
-227.0,228,342.365847
-251.0,252,342.64071
-326.0,327,342.99893
-337.0,338,343.477086
-261.0,262,343.738938
-335.0,336,344.07393
-212.0,213,344.288296
-407.0,408,344.868526
-400.0,401,345.268676
-209.0,210,345.48375
-500.0,500,346.483055
-252.0,253,346.877539
-247.0,248,347.257952
-189.0,190,347.791044
-280.0,281,348.25925
-500.0,500,349.151393
-269.0,270,349.665694
-209.0,210,349.872802
