# {"t_start": 1553041069.542674, "env_id": "CartPole-v1"} 
r,l,t
31.0,31,45.714979
24.0,24,45.779487
18.0,18,45.827366
43.0,43,45.946982
38.0,38,46.052974
17.0,17,46.098548
67.0,67,46.279924
33.0,33,46.369103
17.0,17,46.416106
38.0,38,46.531835
37.0,37,46.632124
21.0,21,46.689033
23.0,23,46.756691
22.0,22,46.814917
11.0,11,46.857019
52.0,52,47.018243
48.0,48,47.14842
35.0,35,47.241739
43.0,43,47.357724
18.0,18,47.407204
45.0,45,47.532904
50.0,50,47.668155
16.0,16,47.712218
37.0,37,47.817217
14.0,14,47.857827
82.0,82,48.090191
19.0,19,48.143544
23.0,23,48.207862
18.0,18,48.259382
51.0,51,48.401078
37.0,37,48.506301
40.0,40,48.619858
14.0,14,48.659722
24.0,24,48.727307
36.0,36,48.828108
23.0,23,48.889925
60.0,60,49.052986
21.0,21,49.113733
28.0,28,49.192318
23.0,23,49.256562
17.0,17,49.30418
22.0,22,49.366562
39.0,39,49.476588
30.0,30,49.561167
67.0,67,49.753917
12.0,12,49.787125
25.0,25,49.856322
32.0,32,49.943878
15.0,15,49.984905
15.0,15,50.026174
13.0,13,50.062223
82.0,82,50.289583
30.0,30,50.373535
14.0,14,50.413373
54.0,54,50.554867
10.0,10,50.581512
13.0,13,50.616075
16.0,16,50.656674
19.0,19,50.707468
21.0,21,50.764478
18.0,18,50.81105
12.0,12,50.842852
22.0,22,50.903597
37.0,37,51.000126
28.0,28,51.073392
22.0,22,51.132346
47.0,47,51.255504
12.0,12,51.285896
39.0,39,51.391639
69.0,69,51.580011
29.0,29,51.660172
24.0,24,51.725843
51.0,51,51.863462
12.0,12,51.896808
43.0,43,52.019455
32.0,32,52.128382
22.0,22,52.190177
51.0,51,52.336383
32.0,32,52.427944
48.0,48,52.56085
27.0,27,52.633429
9.0,9,52.657545
13.0,13,52.694024
32.0,32,52.782729
16.0,16,52.826097
16.0,16,52.870308
24.0,24,52.934721
13.0,13,52.96958
10.0,10,52.997244
19.0,19,53.048796
12.0,12,53.081587
14.0,14,53.118437
47.0,47,53.250342
19.0,19,53.300375
44.0,44,53.421165
20.0,20,53.475156
