# {"t_start": 1553040454.0211222, "env_id": "CartPole-v1"} 
r,l,t
324.0,324,215.680978
500.0,500,216.005557
500.0,500,216.234694
500.0,500,216.561215
500.0,500,216.786907
500.0,500,217.111824
500.0,500,217.337731
500.0,500,217.667513
500.0,500,217.910551
500.0,500,218.246775
500.0,500,218.48298
500.0,500,218.805058
500.0,500,219.029564
500.0,500,219.350246
500.0,500,219.575568
500.0,500,219.903852
500.0,500,220.129899
500.0,500,220.449875
500.0,500,220.675384
500.0,500,220.994216
500.0,500,221.223817
500.0,500,221.448988
500.0,500,221.769508
500.0,500,222.007017
154.0,154,222.177096
500.0,500,222.402154
500.0,500,222.723772
500.0,500,222.951283
500.0,500,223.275237
389.0,389,223.453037
500.0,500,223.677435
500.0,500,223.998397
500.0,500,224.225787
500.0,500,224.551197
500.0,500,224.778584
500.0,500,225.110472
500.0,500,225.34269
500.0,500,225.673126
500.0,500,225.903964
220.0,220,226.100294
500.0,500,226.334926
500.0,500,226.665113
500.0,500,226.900658
500.0,500,227.21747
500.0,500,227.425308
500.0,500,227.62292
500.0,500,227.899701
500.0,500,228.096815
500.0,500,228.372268
93.0,93,228.409012
500.0,500,228.699563
500.0,500,228.924531
500.0,500,229.259366
500.0,500,229.489612
500.0,500,229.716575
500.0,500,230.064378
500.0,500,230.304841
500.0,500,230.653501
500.0,500,230.890942
500.0,500,231.216049
500.0,500,231.45367
500.0,500,231.784444
500.0,500,232.013432
500.0,500,232.343918
500.0,500,232.570546
500.0,500,232.894203
500.0,500,233.123388
500.0,500,233.449974
500.0,500,233.674677
500.0,500,234.000882
500.0,500,234.230532
500.0,500,234.555283
500.0,500,234.78029
500.0,500,235.104061
500.0,500,235.33403
500.0,500,235.658954
500.0,500,235.886967
500.0,500,236.212152
500.0,500,236.437193
500.0,500,236.758861
500.0,500,236.986649
500.0,500,237.316486
500.0,500,237.562343
500.0,500,237.888299
500.0,500,238.113304
500.0,500,238.446732
500.0,500,238.68136
500.0,500,239.005726
500.0,500,239.230446
500.0,500,239.556262
500.0,500,239.786838
500.0,500,240.104912
500.0,500,240.34287
500.0,500,240.667952
500.0,500,240.894417
500.0,500,241.212638
500.0,500,241.442019
500.0,500,241.668986
500.0,500,241.992641
500.0,500,242.222557
500.0,500,242.548193
286.0,286,242.679619
333.0,333,242.928801
500.0,500,243.15838
500.0,500,243.486035
500.0,500,243.716715
500.0,500,244.043311
500.0,500,244.275585
500.0,500,244.503059
500.0,500,244.823866
500.0,500,245.049428
500.0,500,245.373691
500.0,500,245.601632
500.0,500,245.931956
138.0,138,245.995459
500.0,500,246.330565
500.0,500,246.559108
500.0,500,246.886036
500.0,500,247.112319
500.0,500,247.43511
500.0,500,247.663197
500.0,500,247.888271
500.0,500,248.226822
500.0,500,248.45167
500.0,500,248.774271
500.0,500,249.005189
500.0,500,249.329725
500.0,500,249.559412
