# {"t_start": 1553021362.1168172, "env_id": "Taxi-v2"} 
r,l,t
-200,200,46.187837
-200,200,46.409286
-200,200,46.469636
-200,200,46.530447
-200,200,46.59112
-200,200,46.651826
-200,200,46.712601
-200,200,46.773322
-200,200,46.834007
-200,200,46.89476
-209,200,46.955476
-200,200,47.180022
-200,200,47.243151
-200,200,47.304416
-200,200,47.364535
-209,200,47.42578
-200,200,47.486609
-200,200,47.547629
-200,200,47.609557
-200,200,47.669714
-200,200,47.730759
-200,200,47.956828
-200,200,48.018197
-200,200,48.082489
-200,200,48.142698
-200,200,48.204936
-200,200,48.267022
-200,200,48.327539
-200,200,48.389685
-200,200,48.45186
-200,200,48.513745
-200,200,48.744312
-200,200,48.806182
-200,200,48.867166
-200,200,48.927005
-209,200,48.987863
-200,200,49.048794
-200,200,49.109809
-200,200,49.171057
-200,200,49.233035
-200,200,49.294796
-200,200,49.356408
-200,200,49.585127
-200,200,49.645325
-200,200,49.706052
-200,200,49.767481
-200,200,49.830787
-200,200,49.898421
-200,200,49.961797
-200,200,50.02452
-200,200,50.085784
-200,200,50.149696
-200,200,50.375481
-200,200,50.440008
-200,200,50.504908
-200,200,50.565642
-200,200,50.629628
-200,200,50.6905
-200,200,50.753583
-200,200,50.81455
-200,200,50.876345
-200,200,50.937782
-200,200,51.161108
-209,200,51.220588
-200,200,51.280739
-200,200,51.340357
-200,200,51.401765
-200,200,51.462042
-200,200,51.525184
-200,200,51.58582
-200,200,51.646859
-200,200,51.70792
-200,200,51.930953
-200,200,51.989371
-200,200,52.047708
-200,200,52.106118
-200,200,52.165439
-200,200,52.224172
-200,200,52.283451
-200,200,52.344446
-209,200,52.405302
-200,200,52.466519
-200,200,52.527585
-200,200,52.74906
-200,200,52.809767
-209,200,52.87074
-200,200,52.931668
-209,200,52.992551
-200,200,53.053516
-200,200,53.1144
-200,200,53.175213
-200,200,53.235957
-200,200,53.296691
-200,200,53.519178
-200,200,53.57911
-200,200,53.641926
-200,200,53.702339
-200,200,53.7702
-209,200,53.832109
-200,200,53.894149
-200,200,53.95496
-200,200,54.013751
-200,200,54.072497
-200,200,54.294361
-200,200,54.354038
-200,200,54.415211
-200,200,54.476293
-200,200,54.537614
-200,200,54.59875
-200,200,54.659767
-200,200,54.720705
-200,200,54.781482
-200,200,54.842334
-200,200,55.064438
-200,200,55.123671
-200,200,55.184579
-200,200,55.245441
-200,200,55.306131
-200,200,55.367013
-200,200,55.428005
-200,200,55.488599
-200,200,55.549364
-200,200,55.60985
-200,200,55.831987
-200,200,55.892536
-200,200,55.953323
-200,200,56.01459
-200,200,56.075585
-200,200,56.135756
-200,200,56.194269
-209,200,56.254326
-200,200,56.315082
-200,200,56.375404
-200,200,56.436573
-200,200,56.660759
-200,200,56.722446
-200,200,56.785758
-200,200,56.85232
-200,200,56.915941
-200,200,56.978887
-200,200,57.038292
-200,200,57.100732
-200,200,57.161723
-200,200,57.222609
-200,200,57.445144
-200,200,57.505195
-200,200,57.566249
-200,200,57.628311
-200,200,57.688506
-200,200,57.748943
-200,200,57.809285
-200,200,57.870815
-200,200,57.932164
-209,200,57.991851
-200,200,58.214254
-200,200,58.273758
-200,200,58.334512
-200,200,58.395201
-200,200,58.456014
-200,200,58.516756
-200,200,58.57882
-209,200,58.640101
-209,200,58.701944
-200,200,58.762112
-200,200,58.997575
-200,200,59.057583
-200,200,59.118942
-200,200,59.179868
-200,200,59.241044
-200,200,59.302201
-200,200,59.363106
-200,200,59.4242
-209,200,59.485171
-200,200,59.546191
-200,200,59.607001
-200,200,59.83422
-200,200,59.896486
-200,200,59.956901
-200,200,60.017384
-209,200,60.077161
-200,200,60.138665
-200,200,60.198913
-200,200,60.260404
-200,200,60.321142
-200,200,60.38189
-200,200,60.604868
-200,200,60.66482
-200,200,60.725623
-200,200,60.786355
-200,200,60.847046
-200,200,60.90781
-200,200,60.968607
-200,200,61.030554
-200,200,61.092082
-200,200,61.159367
-200,200,61.386577
-200,200,61.446472
-200,200,61.506194
-200,200,61.568567
-200,200,61.628315
-200,200,61.689012
-200,200,61.749271
-200,200,61.810483
-200,200,61.871095
-200,200,61.930742
-200,200,62.154814
-200,200,62.215863
-200,200,62.282499
-200,200,62.346835
-200,200,62.407091
-218,200,62.471416
-209,200,62.532017
-200,200,62.592275
-200,200,62.652209
-200,200,62.712992
