# {"t_start": 1553172734.3370938, "env_id": "Taxi-v2"} 
r,l,t
-200,200,45.011224
-200,200,45.071433
-200,200,45.131864
-200,200,45.192334
-200,200,45.252734
-200,200,45.312775
-200,200,45.373145
-200,200,45.433482
-200,200,45.493994
-200,200,45.716062
-200,200,45.775868
-200,200,45.835052
-200,200,45.895463
-200,200,45.955891
-200,200,46.016406
-200,200,46.076766
-200,200,46.137066
-200,200,46.197519
-200,200,46.26485
-200,200,46.324861
-200,200,46.547648
-200,200,46.60796
-200,200,46.668611
-200,200,46.729125
-200,200,46.789639
-200,200,46.84871
-200,200,46.907609
-200,200,46.968437
-200,200,47.029095
-200,200,47.089969
-200,200,47.312455
-200,200,47.372646
-200,200,47.433854
-200,200,47.494919
-200,200,47.555695
-200,200,47.616506
-200,200,47.677442
-200,200,47.738269
-200,200,47.799181
-200,200,47.859689
-200,200,48.081198
-200,200,48.140622
-200,200,48.201463
-200,200,48.262396
-200,200,48.323152
-200,200,48.383778
-200,200,48.444802
-200,200,48.505507
-200,200,48.566194
-200,200,48.626832
-200,200,48.848582
-200,200,48.908015
-200,200,48.9687
-200,200,49.029634
-200,200,49.09043
-200,200,49.15124
-200,200,49.212118
-200,200,49.273097
-200,200,49.333928
-200,200,49.394728
-200,200,49.455577
-200,200,49.676462
-200,200,49.736939
-200,200,49.797776
-200,200,49.858274
-200,200,49.918942
-200,200,49.979391
-200,200,50.039881
-200,200,50.099488
-200,200,50.157397
-200,200,50.215409
-200,200,50.436379
-200,200,50.495776
-200,200,50.555974
-200,200,50.615935
-200,200,50.676228
-200,200,50.736294
-200,200,50.796586
-200,200,50.856977
-200,200,50.918022
-200,200,50.978276
-200,200,51.199363
-200,200,51.259048
-200,200,51.319366
-200,200,51.377432
-200,200,51.436541
-200,200,51.496616
-200,200,51.556985
-200,200,51.61728
-200,200,51.677489
-200,200,51.737838
-200,200,51.95925
-200,200,52.019117
-200,200,52.079562
-200,200,52.139798
-200,200,52.200475
-200,200,52.260828
-200,200,52.321355
-200,200,52.381738
-200,200,52.442015
-200,200,52.502406
-200,200,52.562637
-200,200,52.782766
-200,200,52.842837
-200,200,52.90281
-200,200,52.962999
-200,200,53.023129
-200,200,53.083417
-200,200,53.143858
-200,200,53.204262
-200,200,53.264744
-200,200,53.325003
-200,200,53.546671
-200,200,53.606427
-200,200,53.667111
-200,200,53.726969
-200,200,53.787475
-200,200,53.847882
-200,200,53.908348
-200,200,53.968323
-200,200,54.028773
-200,200,54.08935
-200,200,54.311235
-200,200,54.370438
-200,200,54.430858
-200,200,54.491222
-200,200,54.551766
-200,200,54.612182
-200,200,54.672668
-200,200,54.732848
-200,200,54.793206
-200,200,54.853753
-200,200,55.075611
-200,200,55.135128
-200,200,55.195548
-200,200,55.254849
-200,200,55.312932
-200,200,55.371229
-200,200,55.430416
-200,200,55.490753
-200,200,55.552237
-200,200,55.613421
-200,200,55.674096
-200,200,55.895276
-200,200,55.955419
-200,200,56.016044
-200,200,56.076144
-200,200,56.136695
-200,200,56.196886
-200,200,56.257418
-200,200,56.317354
-200,200,56.377848
-200,200,56.438227
-200,200,56.659667
-200,200,56.719621
-200,200,56.780242
-200,200,56.840898
-200,200,56.901175
-200,200,56.961875
-200,200,57.022229
-200,200,57.082608
-200,200,57.142828
-200,200,57.203352
-200,200,57.425332
-200,200,57.484973
-200,200,57.545766
-200,200,57.606776
-200,200,57.667661
-200,200,57.7268
-200,200,57.784766
-200,200,57.844294
-200,200,57.904615
-200,200,57.964803
-200,200,58.186154
-200,200,58.246412
-200,200,58.306878
-200,200,58.367673
-200,200,58.42827
-200,200,58.488808
-200,200,58.549475
-200,200,58.610007
-200,200,58.670574
-200,200,58.730657
-200,200,58.951212
-200,200,59.011084
-200,200,59.07126
-200,200,59.131382
-200,200,59.189722
-200,200,59.249297
-200,200,59.310094
-200,200,59.370651
-200,200,59.431774
-200,200,59.492878
-200,200,59.553734
-200,200,59.776529
-200,200,59.836442
-200,200,59.897325
-200,200,59.958025
-200,200,60.018688
-200,200,60.079505
-200,200,60.138643
-200,200,60.199447
-200,200,60.26017
-200,200,60.320755
-200,200,60.542782
-200,200,60.602343
-200,200,60.663023
-200,200,60.72365
-200,200,60.784378
-200,200,60.845059
-200,200,60.90544
-200,200,60.965986
-200,200,61.026672
-200,200,61.087135
-200,200,61.309155
-200,200,61.369607
-200,200,61.430135
-200,200,61.488827
-200,200,61.548287
-200,200,61.609162
-200,200,61.67005
-200,200,61.73093
-200,200,61.791711
-200,200,61.852578
-200,200,62.075139
-200,200,62.134398
-200,200,62.195076
-200,200,62.25592
-200,200,62.316623
-200,200,62.377258
-200,200,62.437905
-200,200,62.498727
-200,200,62.559391
-200,200,62.620099
-200,200,62.680913
-200,200,62.902962
-200,200,62.962808
-200,200,63.023499
-200,200,63.083861
-200,200,63.144539
-200,200,63.205446
-200,200,63.265757
-200,200,63.326148
-200,200,63.386672
-200,200,63.448525
-200,200,63.670356
-200,200,63.730004
-200,200,63.790771
-200,200,63.851328
-200,200,63.912105
-200,200,63.972909
-200,200,64.030737
-200,200,64.091536
-200,200,64.151889
-200,200,64.212687
-200,200,64.434743
-200,200,64.494049
-200,200,64.554773
-200,200,64.615525
-200,200,64.67624
-200,200,64.736936
-200,200,64.797507
-200,200,64.858153
-200,200,64.918826
-200,200,64.979214
-200,200,65.200735
-200,200,65.259667
-200,200,65.320274
-200,200,65.380965
-200,200,65.441065
-200,200,65.499192
-200,200,65.55828
-200,200,65.61848
-200,200,65.678646
-200,200,65.73891
